"site_No.","date","avg_temp","low_temp","low_temp_hhmm","high_temp","high_temp_hhmm","precipitation","max_wind_speed","avg_wind_speed","degree_of_max_wind_speed","site","PM","Na_ion","NH4_ion","K_ion","Mg_ion","Ca_ion","F_ion","Cl_ion","NO2_ion","Br_ion","NO3_ion","SO4_ion","Pb","Cd","Cr","Cu","Mn","Fe","Ni","As","Be","Al","Ca_M","Mg_M","OC","EC","TC","ion_sum","metal_sum"
545,2016-11-08,5.5,1.1,2353,9.3,1,0.5,8.5,2.6,289.2,"Ansan",75.3,0.237,5.531,0.839,0.084,0.529,0,1.001,0,0,9.371,8.36,0.0336,0.001,0.0069,0.0334,0.0455,0.8814,0.0034,0.0052,0,0.5717,0.6912,0.1596,16.89,1.77,18.66,25.952,2.4329
545,2016-11-09,2,-3.5,343,8.6,1433,0,5.9,1.3,290,"Ansan",48.8,0.165,3.435,0.52,0.066,0.817,0,1.673,0,0,6.201,4.538,0.0299,9e-04,0.0144,0.0368,0.046,1.0009,0.0054,0.0037,0,0.8065,0.7992,0.1449,10.8,2.19,12.99,17.415,2.8886
545,2016-11-10,6.3,-0.5,116,11.7,1354,0,4.5,0.8,94.5,"Ansan",66.5,0.273,4.499,0.524,0.061,0.603,0,1.967,0,0,10.236,3.851,0.0222,0.0011,0.0095,0.0367,0.0394,0.9105,0.0058,0.0042,0,0.5056,0.6301,0.1275,16.27,2.11,18.38,22.014,2.2926
545,2016-11-11,8.3,2.9,2358,14.6,1318,3.5,9,1.8,321.2,"Ansan",84.2,0.872,5.586,0.35,0.217,1.084,0,4.193,0,0.114,10.604,6.653,0.0568,0.0016,0.013,0.1017,0.0586,1.4605,0.0061,0.0035,0,1.0507,1.2373,0.4929,12.23,1.37,13.6,29.673,4.4827
545,2016-12-12,1.8,-6.7,13,8.8,1423,0,3.3,0.6,14,"Ansan",64.8,0.264,5.551,0.465,0.046,0.928,0,3.954,0,0,13.433,2.25,0.0202,8e-04,0.009,0.0542,0.0281,0.5438,0.0042,0.0022,0,0.3074,0.2948,0.1623,16.07,3.38,19.45,26.891,1.427
545,2016-12-13,2.4,-3.1,346,8.5,1254,0,6.9,1.1,283.1,"Ansan",79.1,0.374,7.441,0.651,0.1,0.993,0,4.524,0,0,15.67,6.199,0.0336,0.001,0.0069,0.0334,0.0455,0.8814,0.0034,0.0052,0,0.5717,0.6912,0.1596,21.94,2.08,24.01,35.952,2.4329
545,2016-12-14,0,-2.9,710,2.4,1123,0,5.3,1.2,288.6,"Ansan",69,0.321,3.992,0.58,0.169,1.226,0,3.201,0,0,7.996,4.229,0.0299,9e-04,0.0144,0.0368,0.046,1.0009,0.0054,0.0037,0,0.8065,0.7992,0.1449,13.52,2.42,15.94,21.714,2.8886
545,2016-12-15,-3.1,-6.6,720,0.4,1422,0,8.6,1.9,284.8,"Ansan",43.3,0.184,1.872,0.307,0.086,0.671,0,1.333,0,0,3.161,2.375,0.0222,0.0011,0.0095,0.0367,0.0394,0.9105,0.0058,0.0042,0,0.5056,0.6301,0.1275,7.12,2.21,9.33,9.989,2.2926
545,2016-12-16,-3.8,-11.1,617,1.1,1347,0,8,1.4,241.1,"Ansan",39.9,0.21,2.279,0.27,0.069,0.509,0,1.986,0,0,3.458,2.464,0.0568,0.0016,0.013,0.1017,0.0586,1.4605,0.0061,0.0035,0,1.0507,1.2373,0.4929,8.08,1.69,9.78,11.245,4.4827
545,2017-01-09,3,-2.9,2314,5.6,1427,0,8.6,2.9,248,"Ansan",75.3,0.533,7.915,0.708,0.126,0.296,0.071,2.234,0.089,0.152,16.384,14.363,0.0744,0.002,0.0081,0.0494,0.0397,0.8758,0.0054,0.0184,0,0.4872,0.5727,0.2452,12.57,1.39,13.97,42.871,2.3783
545,2017-01-10,-2.1,-7.3,733,3,1350,0,10,2.3,303.9,"Ansan",48.6,0.701,2.356,0.322,0.125,0.471,0.092,2.846,0.088,0.142,5.951,3.579,0.0381,0.001,0.0095,0.0543,0.0477,1.2733,0.0076,0.007,0,0.7397,1.0334,0.3164,8.15,1.79,9.94,16.673,3.528
545,2017-01-11,-3.4,-10.8,700,3.1,1510,0,8,1.2,267.2,"Ansan",38.9,0.427,2.254,0.275,0.083,0.391,0.094,3.065,0.083,0.145,4.454,2.604,0.0344,0.001,0.0064,0.0621,0.0368,0.9294,0.0062,0.0042,0,0.4886,0.6672,0.196,7.06,1.38,8.44,13.875,2.4323
545,2017-01-12,0,-4.8,2351,3.3,1442,0,9.7,2,286.9,"Ansan",53.7,0.716,4.394,0.392,0.116,0.512,0.101,4.182,0,0.156,9.839,5.201,0.0598,0.0022,0.0115,0.1112,0.0511,1.1428,0.0057,0.0062,0,0.6961,0.9895,0.2757,8.38,1.47,9.85,25.609,3.3518
545,2017-01-13,-5.2,-9.3,431,0,1340,0,10.5,1.8,304.1,"Ansan",58.3,0.584,1.87,0.303,0.137,0.466,0.088,2.556,0.084,0.138,4.823,2.52,0.015,0.0037,0.0151,0.0952,0.049,1.4038,8e-04,0.0129,0,1.1416,1.2811,0.4444,6.92,1.73,8.64,13.569,4.4626
545,2017-02-06,-0.4,-4,2324,2.8,1541,0,8.7,2.6,292,"Ansan",55,0.64,4.006,0.435,0.091,0.44,0.068,3.358,0,0.157,7.916,5.55,0.06,0.0017,0.0166,0.052,0.0449,1.0088,0.009,0.006,0,0.7336,0.9255,0.2573,8.5,1.21,9.71,22.661,3.1154
545,2017-02-07,-2.5,-7.8,551,3.6,1341,0,6.1,0.7,263.9,"Ansan",69.2,0.63,4.774,0.462,0.101,0.874,0.148,6.745,0.083,0.162,9.808,3.354,0.0686,0.0036,0.0118,0.1202,0.0597,1.3371,0.0075,0.0079,0,0.8749,1.454,0.2427,14.8,1.7,16.5,27.141,4.188
545,2017-02-08,-2.1,-7.4,558,2,1148,0,6.7,1.4,308.3,"Ansan",76.7,0.476,5.918,0.421,0.093,0.823,0.141,10.138,0.089,0.166,8.236,3.588,0.0909,0.0037,0.0125,0.1106,0.0586,1.289,0.0089,0.0094,0,0.9946,1.082,0.2604,15.65,1.79,17.44,30.089,3.9206
545,2017-02-10,-4.5,-6.8,700,-1.6,1510,0,11.7,3.9,256.5,"Ansan",43.3,0.442,2.614,0.273,0.086,0.471,0.085,1.91,0.083,0.14,4.595,4.876,0.0366,0.0012,0.0071,0.1477,0.0315,1.0087,0.0044,0.0041,0,0.9592,0.7615,0.2523,5.86,1.07,6.93,15.575,3.2143
545,2017-03-06,1.7,-1.1,637,5.1,1344,0,13.1,3.4,302.4,"Ansan",47.8,0.362,4.19,0.311,0.187,0.394,0,1.536,0,0,6.415,5.329,0.0353,0.001,0.0047,0.0351,0.0264,0.7654,0.0034,0.0054,0,0.5887,0.6643,0.1899,7.71,0.96,8.68,18.724,2.3196
545,2017-03-07,0,-2.2,704,2.6,1502,0,11,3.8,263.9,"Ansan",40.6,0.434,2.755,0.238,0.216,0.424,0.078,2.23,0,0,3.58,3.235,0.0493,0.001,0.0073,0.0488,0.0324,0.7667,0.0046,0.0032,0,0.6828,0.6536,0.285,6.66,0.93,7.58,13.19,2.5347
545,2017-03-08,0.6,-7.4,603,6.4,1411,0,10.2,2.6,284.3,"Ansan",57.2,0.874,4.489,0.312,0.341,0.802,0.097,4.716,0,0.206,6.935,3.878,0.0829,0.0014,0.0094,0.142,0.0457,1.0931,0.0061,0.0056,0,0.8893,0.9872,0.4406,8.28,1.35,9.63,22.65,3.7033
545,2017-03-09,3,-5,547,10.2,1459,0,11.9,2.5,278.8,"Ansan",86.3,1.48,5.624,0.381,0.378,1.123,0.171,5.905,0,0.207,9.978,5.53,0.0976,0.0015,0.0168,0.0956,0.0646,1.7377,0.0121,0.0061,0,1.7857,1.6946,0.5934,10.93,1.73,12.66,30.777,6.1057
545,2017-03-10,2.7,-4.7,700,11.2,1342,0,7,1.3,286,"Ansan",63.1,0.57,7.102,0.344,0.267,0.656,0.124,9.456,0,0.275,6.4,4.027,0.15,0.0048,0.0143,0.1033,0.0486,0.9414,0.0112,0.0038,0,0.6832,0.7978,0.3319,10.46,1.12,11.58,29.221,3.0903
545,2017-04-10,14.4,10.1,2342,22.3,1603,0,8.6,2.1,104.6,"Ansan",43.3,0.377,3.526,0.411,0.074,0.395,0.069,3.372,0,0,5.2,2.496,0.0827,0.0015,0.0186,0.1527,0.0475,0.7526,0.0119,0.0025,0,0.397,0.602,0.1345,8.88,0.85,9.72,15.92,2.2035
545,2017-04-11,13,9.9,49,17.4,1208,0,10.5,2.6,286.4,"Ansan",77.3,1.106,6.347,0.563,0.243,0.991,0.067,5.407,0,0,12.588,5.237,0.0762,0.0016,0.0104,0.3873,0.059,1.568,0.0091,0.0068,0,1.2061,1.2403,0.4585,9.06,1.44,10.5,32.549,5.0233
545,2017-04-12,11,5.7,540,15.2,1517,0,10.5,3,289.6,"Ansan",61.3,0.5,1.336,0.253,0.141,0.825,0.087,2.844,0,0,1.273,2.136,0.0291,0.0013,0.0121,0.2375,0.0637,2.105,0.0078,0.005,0,2.1614,1.7072,0.5892,5.19,1.21,6.4,9.395,6.9193
545,2017-04-13,11.3,2.1,552,19.7,1357,0,8.4,1.6,293.9,"Ansan",78.2,1.452,6.893,0.42,0.287,0.98,0.098,2.917,0,0,17.087,7.301,0.0336,0.0014,0.0109,0.3432,0.0623,1.7001,0.0127,0.0038,0,1.2496,1.2852,0.5117,6.99,1.22,8.21,37.435,5.2145
545,2017-04-14,11.7,3.7,357,17.8,1017,0,12.4,2.2,203.8,"Ansan",79.5,1.83,5.439,0.36,0.282,0.828,0.062,3.216,0,0,15.311,5.92,0.0304,8e-04,0.0098,0.3301,0.0621,1.83,0.0089,0.0025,0,1.375,1.408,0.5485,8.81,1.09,9.9,33.248,5.6061
545,2017-05-08,15.6,6.4,327,22.7,1322,0,7,1.3,282.5,"Ansan",173,1.205,4.593,0.6,0.656,4.616,0.233,1.958,0,0,17.204,11.015,0.0499,0.0019,0.0252,0.0775,0.167,5.5667,0.0242,0.0048,1e-04,5.6227,5.5741,3.0308,9.3,1.67,10.97,42.08,20.1449
545,2017-05-09,15.6,12.9,711,21.7,1316,4,6.9,1,91.8,"Ansan",100.9,0.445,3.478,0.348,0.245,1.929,0.103,1.248,0,0,9.518,5.072,0.026,0.001,0.0058,0.05,0.0791,2.4995,0.0156,0.0019,1e-04,2.4391,2.183,1.2667,10.67,0.98,11.66,22.386,8.5678
545,2017-05-10,15.2,11.4,2126,19.9,1516,2,9.7,2,288.8,"Ansan",54.6,0.378,4.418,0.308,0.117,0.715,0.075,2.357,0,0,7.356,5.035,0.039,0.0014,0.0042,0.0768,0.0354,0.8907,0.0072,0.0176,0,0.7602,0.5592,0.3847,5.78,0.78,6.56,20.759,2.7764
545,2017-05-11,17.9,11.8,153,24.6,1553,0.5,5.8,1,249.1,"Ansan",95.4,0.653,11.079,0.531,0.208,1.046,0.099,1.987,0,0,26.107,11.702,0.0313,0.0012,0.0082,0.059,0.0565,1.2489,0.0107,0.0053,0,0.8918,0.9062,0.4891,13.45,1.07,14.52,53.412,3.7082
545,2017-05-12,17.4,12.4,2331,21.8,1054,0,7.8,1.1,252.8,"Ansan",98,0.736,11.852,0.567,0.192,0.947,0.084,3.779,0,0.274,21.629,14.208,0.0411,0.0014,0.0089,0.0958,0.0676,1.2455,0.0146,0.0062,0,0.7167,0.808,0.4047,15.02,1.4,16.42,54.268,3.4105
545,2017-06-12,20.5,13.7,536,26.7,1158,0,7.8,2,286.4,"Ansan",36.3,0.615,2.135,0.137,0.188,0.417,0.068,0.431,0,0,4.269,4.228,0.0441,0.0011,0.0059,0.044,0.0307,0.8065,0.0058,0.0037,0,0.7195,0.7126,0.2179,5.23,0.69,5.92,12.488,2.5918
545,2017-06-13,19.9,14.7,403,24.7,1256,0.5,8.7,2.1,266.2,"Ansan",36.4,1.551,3.354,0.144,0.292,0.374,0.057,1.849,0,0,6.103,6.43,0.0694,0.0014,0.0073,0.2426,0.0328,0.6012,0.011,0.0026,0,0.4112,0.4351,0.2844,3.55,0.66,4.22,20.154,2.099
545,2017-06-14,19.9,15.1,2359,25.2,1552,0,8.5,2.1,300.8,"Ansan",54.2,1.314,5.204,0.153,0.334,0.5,0.058,2.034,0,0,8.178,9.643,0.0243,0.001,0.0052,0.4482,0.0335,0.7745,0.0101,0.0039,0,0.6294,0.7046,0.3313,3.22,0.7,3.92,27.418,2.966
545,2017-06-15,21.1,14.8,54,27.6,1349,0,7.1,1.6,294.7,"Ansan",50,1.341,5.33,0.197,0.296,0.449,0.055,1.489,0,0,6.473,11.353,0.0243,6e-04,0.0056,0.2234,0.0318,0.7386,0.011,0.005,0,0.5917,0.5465,0.2982,3.59,0.84,4.43,26.983,2.4767
545,2017-06-16,22.8,16.3,432,31.7,1453,0,7.8,1.6,293.9,"Ansan",68.4,1.031,8.098,0.384,0.278,0.653,0.075,1.397,0,0,12.173,14.39,0.0704,0.0012,0.0087,0.0682,0.0478,1.0922,0.0222,0.0055,0,0.8582,0.9152,0.3182,6.8,1.17,7.97,38.479,3.4078
545,2017-07-10,24.4,22.7,2315,25.7,1158,78.5,8.3,1.9,197.9,"Ansan",32,0.513,1.439,0.128,0.061,0.147,0,1.784,0,0,1.589,3.22,0.0183,6e-04,0.0165,0.0614,0.0484,0.436,0.0071,0.001,0,0.1166,0.0105,0.0691,4.76,0.41,5.17,8.881,0.7855
545,2017-07-11,25.8,22.4,514,31,1445,1.5,6.2,1.3,281.2,"Ansan",59.3,0.435,6.304,0.198,0.081,0.313,0,1.33,0,0,8.296,11.02,0.0476,8e-04,0.008,0.1843,0.0418,0.5931,0.0063,0.0027,0,0.3231,0.2271,0.1334,5.61,0.47,6.08,27.977,1.5682
545,2017-07-12,25.1,21.4,2352,30,1452,0,5.5,1.2,282.5,"Ansan",60,0.26,7.737,0.173,0.057,0.261,0.003,0.911,0.076,0,5.751,17.609,0.1252,0.0012,0.011,0.2237,0.0377,0.6102,0.0085,0.0025,0,0.3071,0.1292,0.0962,5.01,0.58,5.6,32.838,1.5525
545,2017-07-13,25.7,19.9,512,31.4,1555,0,4.9,1,267.6,"Ansan",79.5,0.332,7.997,0.235,0.066,0.392,0.005,0.704,0.078,0,8.56,16.26,0.1327,0.0239,0.0186,0.0799,0.0675,0.9809,0.0146,0.0041,0,0.4606,5.4431,0.2549,10.35,0.51,10.86,34.629,7.4808
545,2017-07-14,27.2,22.9,126,32.4,1339,0.5,9.9,1.4,280.6,"Ansan",59.9,0.802,4.677,0.196,0.155,0.685,0.015,0.456,0.234,0,3.171,13.125,0.0271,0.0045,0.0097,0.065,0.0439,0.9841,0.0084,0.0029,0,0.6057,0.4826,0.227,7.96,0.62,8.59,23.516,2.4609
545,2017-08-14,23.2,22.1,26,25.4,834,6.5,6.3,1.6,106.4,"Ansan",25,0.198,1.017,0.089,0.025,0.137,0.001,1.195,0.052,0,1.382,0.817,0.0029,1e-04,0,0.0131,0.008,0.2052,0,3e-04,0,0.1394,0.1586,0.0461,8.4,0.46,8.86,4.913,0.5737
545,2017-08-15,22,20.9,419,22.7,3,48.5,6.8,2,75,"Ansan",25.5,0.122,0.95,0.062,0.013,0.063,0,1.15,0.006,0,1.103,0.553,0.001,1e-04,0.0026,0.0039,0.0044,0.0909,9e-04,2e-04,0,0.0226,0.0327,0.0155,11.84,0.3,12.13,4.022,0.1748
545,2017-08-16,24.1,21.6,129,27.7,1532,4,7.3,1.9,102.1,"Ansan",23.2,0.093,0.336,0.064,0.01,0.116,0,0.269,0,0,0.546,0.644,0.0025,1e-04,0.0013,0.0123,0.0071,0.2092,0.0014,3e-04,0,0.0733,0.0765,0.0229,10.77,0.53,11.3,2.078,0.4069
545,2017-08-17,24.2,21.3,2359,28.6,1510,0.5,5.5,1.3,283.6,"Ansan",23.1,0.192,1.104,0.101,0.029,0.396,0,1.083,0.051,0,1.439,1.855,0.0383,0.0049,0.0029,0.0897,0.0219,0.3355,0.0021,7e-04,0,0.1244,0.1434,0.0456,5.78,0.49,6.27,6.25,0.8094
545,2017-08-18,24.4,20.8,247,29.3,1532,0,5.1,0.8,275.3,"Ansan",31.4,0.217,3.294,0.114,0.072,0.232,0,1.092,0.099,0,2.717,6.13,0.0303,0.0029,0.001,0.0749,0.0271,0.5045,0.0046,0.0019,0,0.1792,0.1666,0.0907,4.25,0.38,4.63,13.967,1.0837
545,2017-09-11,19.8,16.5,2343,24,1547,15,6.4,0.9,81.6,"Ansan",40.5,0.157,3.361,0.197,0.037,0.311,0,0.448,0.005,0,4.299,5.757,0.0278,0.0012,0.0117,0.1096,0.0409,0.6943,0.0074,0.0041,0,0.3144,0.3751,0.0895,9.62,0.55,10.16,14.572,1.676
545,2017-09-12,20.4,13.6,2348,26.5,1425,0,8.8,1.6,280.4,"Ansan",52.7,0.426,1.206,0.279,0.098,0.594,0.01,0.701,0,0,1.142,4.223,0.0516,0.0014,0.0117,0.1607,0.0457,1.0595,0.0065,0.0046,0,0.6681,0.7562,0.223,18.43,1.32,19.75,8.679,2.989
545,2017-09-13,18.5,11.4,606,26.1,1300,0,7.8,1.5,282.7,"Ansan",46.7,0.363,0.765,0.245,0.093,0.638,0.022,0.898,0,0,1.599,2.104,0.1144,0.0015,0.0182,0.0789,0.0493,1.2421,0.0085,0.0046,0,0.8089,0.8971,0.2442,14.62,1.12,15.74,6.727,3.4677
545,2017-09-14,18.9,11.1,556,27.4,1313,0,6.3,1,291.7,"Ansan",59.8,0.236,0.753,0.304,0.101,0.949,0.018,0.516,0,0,2.448,2.015,0.0345,0.0012,0.0157,0.0624,0.0464,1.3434,0.0057,0.0037,0,1.131,1.0137,0.2425,18.04,1.48,19.52,7.34,3.9002
545,2017-09-15,21.2,13.9,508,27.7,1452,0,8.1,1.6,88.6,"Ansan",34.4,0.432,0.769,0.144,0.082,0.48,0.009,0.176,0,0,1.449,2.273,0.0216,4e-04,0.0163,0.0259,0.0299,0.5774,0.011,0.0098,0,0.5621,0.5095,0.1494,10.38,0.67,11.05,5.814,1.9133
545,2017-10-16,14.6,9.8,2352,21.1,1443,0,5.1,0.6,316.2,"Ansan",44.1,0.312,1.886,0.291,0.098,0.746,0.021,0.203,0.019,0,4.145,3.835,0.0353,0.001,0.0101,0.0488,0.0366,1.1122,0.0054,0.0122,0,0.964,0.9312,0.2502,7.88,1.14,9.02,11.556,3.407
545,2017-10-17,12.4,3.9,700,22.8,1431,0,5.6,0.8,282.5,"Ansan",73.3,0.327,4.511,0.401,0.139,1.097,0.093,1.19,0.046,0,11.991,4.8,0.0687,0.0015,0.0167,0.1374,0.0628,1.4888,0.0079,0.0145,0,1.2353,1.2123,0.2938,12.11,0.48,12.59,24.595,4.5397
545,2017-10-18,14.8,9.4,2,18.5,1126,0,6.1,1.1,89.3,"Ansan",61.7,0.636,2.794,0.356,0.108,0.463,0.013,1.006,0.281,0,5.763,3.952,0.0162,6e-04,0.0072,0.0303,0.0202,0.6452,0.0032,0.0057,0,0.4905,0.5275,0.1931,14.83,0.78,15.61,15.372,1.9397
545,2017-10-19,14.1,8.7,2350,22.7,1359,0,4.1,0.6,6,"Ansan",43.5,0.604,1.829,0.262,0.103,0.576,0.017,1.303,0.109,0,4.766,2.375,0.0135,5e-04,0.013,0.1677,0.0356,0.8254,0.0053,0.0024,0,0.4835,0.6522,0.1869,10.07,1.03,11.1,11.944,2.386
545,2017-10-20,13.2,6.3,600,23.2,1306,0,6.4,1,281.6,"Ansan",76,0.42,2.589,0.33,0.093,0.724,0.019,0.968,0.018,0,6.56,3.327,0.0421,0.0036,0.0174,0.1313,0.0465,1.1566,0.0072,0.0053,0,0.7589,0.7677,0.1961,24.07,0.56,24.63,15.048,3.1327
545,2017-11-13,8,-1.4,200,12.7,1448,2,7.5,1.1,288.8,"Ansan",63.3,0.456,5.795,0.461,0.125,0.63,0.037,2.09,0.012,0.078,14.287,4.241,0.042,0.0013,0.0113,0.0389,0.0513,1.0747,0.0074,0.0041,0,0.6128,0.6941,0.2168,8.13,0.27,8.39,28.212,2.7547
545,2017-11-14,7.6,0.7,2350,12.4,1235,0,10.7,2.5,261.7,"Ansan",57.9,1.251,2.126,0.365,0.296,1.062,0.049,2.404,0.007,0.021,6.017,2.978,0.1395,0.0065,0.0134,0.0754,0.0561,1.5686,0.0063,0.0044,0,1.4571,1.4411,0.6673,10.84,0,10.84,16.576,5.4357
545,2017-11-15,4.1,-0.7,2359,8.6,1227,0,10.7,1.8,290.9,"Ansan",42.6,0.526,2.088,0.314,0.179,0.573,0.043,1.804,0,0.01,4.376,2.12,0.0277,0.0014,0.0074,0.0426,0.0368,0.8711,0.0039,0.0034,0,0.6863,0.7245,0.3355,6.28,0.99,7.27,12.033,2.7406
545,2017-11-16,-0.2,-6.1,711,7.3,1347,0,5.4,0.9,243.8,"Ansan",51,0.257,3.094,0.296,0.121,0.517,0.037,1.999,0,0.013,6.537,2.049,0.0688,0.0036,0.0104,0.0473,0.0479,1.026,0.0063,0.0032,0,0.5829,0.7089,0.2455,7.49,0,7.49,14.92,2.7508
545,2017-11-17,2.5,-5.8,314,7.1,2015,0.5,9,1.1,289.9,"Ansan",91.5,0.297,4.429,0.613,0.114,0.879,0.049,2.04,0,0.015,11.676,2.784,0.0308,0.0015,0.0114,0.0842,0.073,1.4301,0.0091,0.0057,0,0.8926,1.1726,0.2536,9.73,0,9.73,22.896,3.9646
545,2017-12-11,-5.1,-9.7,2344,-0.8,2,0,12.6,3.5,304.3,"Ansan",38.9,0.649,1.09,0.319,0.151,0.81,0.026,1.664,0.03,0.011,1.344,1.755,0.017,3e-04,0.0049,0.0293,0.0376,1.4815,0.0032,0.0017,0,1.2027,1.0872,0.4379,5.09,0.68,5.77,7.849,4.3033
545,2017-12-12,-7.7,-12.3,611,-3.3,1453,0,6.6,1.3,283.5,"Ansan",42.3,0.222,2.34,0.292,0.06,0.512,0.041,1.395,0.025,0,4.037,2.135,0.0267,7e-04,0.0058,0.0461,0.0386,1.0634,0.0036,0.0041,0,0.7723,0.7108,0.205,9.15,0.6,9.75,11.059,2.8771
545,2017-12-13,-7.8,-12.5,2256,-2.7,1315,0,7,1.2,263,"Ansan",44.1,0.236,2.41,0.327,0.079,0.582,0.055,1.522,0.026,0.017,4.596,1.777,0.0294,0.0019,0.0073,0.0463,0.0417,1.0325,0.0043,0.005,0,0.9201,0.7574,0.2215,9.27,0.92,10.2,11.627,3.0674
545,2017-12-14,-7.1,-13.9,340,-0.5,1516,0,4.3,0.6,71.7,"Ansan",92.1,0.371,6.633,0.512,0.099,1.076,0.118,4.244,0.033,0.214,14.39,3.411,0.0733,0.0021,0.02,0.1207,0.0675,1.5942,0.0118,0.0067,0,1.3882,1.2963,0.2727,21.2,0.97,22.17,31.101,4.8535
545,2017-12-15,-3,-11,427,2.3,1441,0,5.5,0.6,282.2,"Ansan",113.9,0.496,8.085,0.688,0.108,1.113,0.146,5.785,0.05,0.084,17.445,4.437,0.0506,0.0023,0.0152,0.1231,0.0904,1.7165,0.0105,0.0057,0,1.2652,1.228,0.2638,28.77,0.93,29.7,38.437,4.7713
