Start_Date,Assign_ID,Weight_Result
2018-05-29 22:37,7P14690,157.8918
2018-05-29 22:59,7K09750,156.6058
2018-05-29 23:20,7K09851,157.9625
2018-05-29 23:41,7K09852,158.5667
2018-05-30 0:02,7K09858,158.0682
2018-05-30 0:23,7K09859,159.4865
2018-05-30 0:43,7K09860,158.4553
2018-05-30 1:06,7K09861,159.1737
2018-05-30 1:27,7K09862,159.8135
2018-05-30 1:49,7K09863,159.8735
2018-05-30 2:10,7K09864,158.2085
2018-05-30 2:31,7K09865,159.6463
2018-05-30 2:51,7K09866,158.3913
2018-05-30 3:12,7K09867,162.8163
2018-05-30 3:33,7K09868,160.342
2018-05-30 3:54,7K09869,161.3217
2018-05-30 4:15,7K09870,160.648
2018-05-30 4:36,7K09871,160.2733
2018-05-30 4:57,7K09872,158.751
2018-05-30 5:18,7K09873,158.8405
2018-05-30 5:39,7K09188,160.6807
2018-05-30 6:01,7K09189,161.1787
2018-05-30 6:22,7K09190,160.2803
2018-05-30 6:43,7K09191,160.0753
2018-05-30 7:03,7K09192,159.0435
2018-05-30 7:24,7K09193,157.6498
2018-05-30 7:47,7K09194,158.8713
2018-05-30 8:08,7K09195,159.3087
2018-05-30 8:29,7K09196,159.7327
2018-05-30 8:49,7K09197,159.1572
2018-05-30 9:11,7K09198,159.9237
2018-05-30 9:32,7K09199,159.1893
2018-05-30 9:53,7K09200,159.0538
2018-05-30 10:14,7K09701,157.8192
2018-05-31 1:36,7S18359,158.5593
2018-05-31 1:56,7S18360,157.996
2018-05-31 2:17,7S18361,160.0573
2018-05-31 2:37,7S18362,157.6177
2018-05-31 2:58,7S18363,159.4678
2018-05-31 3:21,7S18364,157.1325
2018-05-31 3:42,7S18365,157.9182
2018-05-31 4:03,7S18366,159.1595
2018-05-31 4:24,7S18367,159.1928
2018-05-31 4:44,7S18368,158.5992
2018-05-31 5:05,7K09284,158.2065
2018-05-31 8:35,6B29754,160.8743
2018-05-31 8:57,6B29755,161.4237
2018-05-31 9:19,6B29756,161.6928
2018-05-31 9:40,6B29757,160.8417
2018-05-31 10:03,6B29758,156.093
2018-05-31 10:23,6B29759,155.323
2018-05-31 10:44,6B29760,156.053
2018-05-31 11:05,6B29761,151.9278
2018-05-31 11:27,6B29799,164.0002
2018-05-31 11:48,5J08451,153.2107
2018-05-31 12:09,5J08452,152.0473
2018-05-31 12:30,5J08453,153.38
2018-05-31 12:50,6B29768,157.1412
2018-05-31 13:12,6B29769,155.9108
2018-05-31 13:33,5J08454,155.9318
