Start_Date,Assign_ID,Weight_Result,,Start_Date,Assign_ID,Weight_Result
2018-08-04 13:56,P7163382,138.816,,2018-08-10 12:15,P7164322,137.51
2018-08-04 14:17,P7163383,137.262,,2018-08-10 12:36,P7164323,138.672
2018-08-04 14:39,P7163384,139.232,,2018-08-10 12:56,P7164324,136.489
2018-08-04 15:00,P7163385,137.845,,2018-08-10 13:19,P7188778,137.46
2018-08-04 15:23,P7163386,138.921,,2018-08-10 13:40,P7188779,137.313
2018-08-04 15:44,P7163387,139.346,,2018-08-10 14:02,P7188775,136.831
2018-08-04 16:05,P7163388,137.902,,2018-08-10 14:23,P7164333,140.122
2018-08-04 16:27,P7163389,139.03,,2018-08-10 14:44,P7164334,139.718
2018-08-04 16:48,P7163390,139.342,,2018-08-10 15:05,P7164335,143.24
2018-08-04 17:09,P7163391,139.772,,2018-08-10 15:27,P7164336,138.285
2018-08-04 17:30,P7163392,138.175,,2018-08-10 15:48,P7164337,138.115
2018-08-04 17:51,P7163393,136.774,,2018-08-10 16:42,P7164221,137.579
2018-08-04 18:12,P7163394,137.356,,2018-08-10 17:03,P7164223,139.78
2018-08-04 18:34,P7163395,137.545,,2018-08-10 17:24,P7164225,140.447
2018-08-04 18:55,P7163396,139.272,,2018-08-10 17:44,P7164226,137.572
2018-08-04 19:16,P7163397,139.928,,2018-08-10 18:05,P7164227,140.957
2018-08-04 19:37,P7163398,137.84,,2018-08-10 18:27,P7164228,138.682
2018-08-04 19:59,P7163399,136.946,,2018-08-10 18:48,P7164229,140.769
2018-08-04 20:20,P7163400,135.999,,2018-08-10 19:10,P7164230,140.651
2018-08-04 20:42,P7162801,139.241,,2018-08-10 19:31,P7164236,138.562
2018-08-04 21:03,P7162802,141.266,,2018-08-10 19:56,P7164214,139.072
2018-08-04 21:25,P7162803,141.755,,2018-08-10 20:17,P7164215,138.545
2018-08-04 21:47,P7162804,142.488,,2018-08-10 20:38,P7164216,136.224
2018-08-04 22:08,P7162805,138.505,,2018-08-10 20:59,P7164219,136.973
2018-08-06 15:49,P7162806,139.224,,2018-08-10 21:20,P7164217,138.519
2018-08-06 16:10,P7162807,138.769,,2018-08-10 21:41,P7164218,138.542
2018-08-06 16:31,P7162808,137.802,,2018-08-10 22:03,P7164220,138.828
2018-08-06 16:53,P7162809,137.895,,2018-08-10 22:24,P7164222,139.389
2018-08-06 17:14,P7162810,139.684,,2018-08-10 22:46,P7164232,138.872
2018-08-06 17:35,P7162811,139.032,,2018-08-10 23:08,P7164237,137.19
2018-08-06 17:56,P7162812,138.355,,2018-08-10 23:30,P7163396,139.655
2018-08-06 18:18,P7162813,139.422,,2018-08-10 23:51,P7163398,138.205
2018-08-06 18:39,P7162814,138.572,,2018-08-11 0:13,P7163399,137.331
2018-08-06 19:00,P7162815,139.214,,2018-08-11 0:35,P7163400,136.352
2018-08-06 19:23,P7162816,139.326,,2018-08-11 0:56,P7164233,137.787
2018-08-06 19:44,P7162817,138.307,,2018-08-11 1:17,P7164238,135.149
2018-08-06 20:05,P7162818,139.56,,2018-08-11 1:37,P7163397,140.305
2018-08-06 20:26,P7162819,137.983,,2018-08-11 2:00,P7164267,135.704
2018-08-06 20:47,P7162820,138.736,,2018-08-11 2:23,P7164268,137.68
2018-08-06 21:08,P7162821,138.288,,2018-08-11 2:44,P7164269,137.848
2018-08-06 21:29,P7162822,136.387,,2018-08-11 3:05,P7164270,139.258
2018-08-06 21:50,P7162823,140.107,,2018-08-11 3:26,P7164271,139.558
2018-08-06 22:11,P7162824,138.387,,2018-08-11 3:48,P7164272,137.852
2018-08-06 22:32,P7162825,138.408,,2018-08-11 4:09,P7164273,139.141
2018-08-06 22:54,P7162826,134.082,,2018-08-11 4:31,P7164274,139.689
2018-08-06 23:15,P7162827,136.791,,2018-08-11 4:52,P7164259,136.473
2018-08-06 23:36,P7162828,135.018,,2018-08-11 5:14,P7164260,137.045
2018-08-06 23:58,P7162829,139.299,,2018-08-11 5:36,P7164261,139.525
2018-08-07 0:19,P7162830,135.41,,2018-08-11 5:56,P7164262,140.512
2018-08-07 0:40,P7162831,137.099,,2018-08-11 6:17,P7164263,139.777
2018-08-07 1:00,P7162832,138.327,,2018-08-11 6:39,P7164264,141.436
2018-08-07 1:22,P7162833,137.356,,2018-08-11 7:00,P7164265,139.736
2018-08-07 1:45,P7162834,136.804,,2018-08-11 7:21,P7164266,139.505
2018-08-07 2:07,P7162835,137.934,,2018-08-11 7:42,P7164275,139.231
2018-08-07 2:28,P7162836,137.108,,2018-08-11 8:03,P7164276,140.18
2018-08-07 2:50,P7162837,137.31,,2018-08-11 8:24,P7164277,140.26
2018-08-07 3:11,P7162838,136.404,,2018-08-11 8:48,P7164278,137.06
2018-08-07 3:32,P7162839,137.801,,2018-08-11 9:09,P7164279,138.868
2018-08-07 3:53,P7162840,137.53,,2018-08-11 9:30,P7164280,138.456
2018-08-07 4:15,P7162841,136.337,,2018-08-11 9:51,P7164281,137.457
2018-08-07 4:36,P7162842,135.422,,2018-08-11 10:12,P7164282,138.066
2018-08-07 4:58,P7162843,137.728,,2018-08-11 10:34,P7164283,137.76
2018-08-07 5:18,P7162844,136.951,,2018-08-11 10:55,P7164284,138.199
2018-08-07 5:39,P7162845,135.049,,2018-08-11 11:16,P7164285,144.531
2018-08-07 6:01,P7162846,134.2,,2018-08-11 11:37,P7164286,148.366
2018-08-07 6:22,P7162847,135.965,,2018-08-11 11:59,P7164287,145.988
2018-08-07 6:43,P7162848,138.708,,2018-08-11 12:21,P7164288,138.884
2018-08-07 7:04,P7162849,136.738,,2018-08-11 12:42,P7164289,136.928
2018-08-07 7:25,P7162850,136.711,,2018-08-11 13:03,P7164290,138.858
2018-08-07 7:47,P7167001,136.925,,2018-08-11 13:23,P7164251,137.77
2018-08-07 8:10,P7167002,134.9,,2018-08-11 13:45,P7164252,139.447
2018-08-07 8:32,P7167003,137.114,,2018-08-11 14:06,P7164253,141.805
2018-08-07 8:52,P7167004,137.998,,2018-08-11 14:26,P7164254,141.376
2018-08-07 9:13,P7167005,136.499,,2018-08-11 14:48,P7164255,137.561
2018-08-07 9:35,P7167006,135.241,,2018-08-11 15:12,P7164256,137.656
2018-08-07 9:56,P7167007,135.311,,2018-08-11 15:34,P7164257,136.03
2018-08-07 10:17,P7167008,132.969,,2018-08-11 15:55,P7164721,138.12
2018-08-07 10:39,P7167009,135.076,,2018-08-11 16:16,P7164722,137.285
2018-08-07 11:01,P7167010,136.331,,2018-08-11 16:38,P7164723,137.841
2018-08-07 11:22,P7167011,135.891,,2018-08-11 16:59,P7164724,137.099
2018-08-07 11:43,P7167012,135.42,,2018-08-11 17:21,P7164725,136.448
2018-08-07 12:04,P7167013,136.728,,2018-08-11 17:42,P7164726,136.392
2018-08-07 12:25,P7167014,136.478,,2018-08-11 18:03,P7164727,135.29
2018-08-07 12:47,P7167015,136.723,,2018-08-11 18:25,P7164728,137.256
2018-08-07 13:09,P7167016,135.796,,2018-08-11 18:46,P7164729,136.177
2018-08-07 13:30,P7167017,137.693,,2018-08-11 19:07,P7164730,137.092
2018-08-07 13:51,P7167018,137.038,,2018-08-11 19:29,P7164731,137.757
2018-08-07 14:13,P7167019,136.819,,2018-08-11 19:49,P7164732,137.987
2018-08-07 14:36,P7167020,135.147,,2018-08-11 20:11,P7164733,136.909
2018-08-07 14:57,P7167021,137.429,,2018-08-11 20:32,P7164734,135.634
2018-08-07 15:18,P7167022,137.135,,2018-08-11 20:53,P7164735,136.334
2018-08-07 15:40,P7167023,134.479,,2018-08-11 21:15,P7164736,135.809
2018-08-07 16:01,P7167024,137.276,,2018-08-11 21:38,P7164737,133.642
2018-08-07 16:22,P7167025,136.22,,2018-08-11 22:00,P7164738,135.634
2018-08-07 16:44,P7167026,136.302,,2018-08-11 22:20,P7164739,134.655
2018-08-07 17:05,P7167027,134.493,,2018-08-11 22:42,P7164740,136.267
2018-08-07 17:26,P7167028,137.719,,2018-08-11 23:04,P7164741,136.777
2018-08-07 17:47,P7167029,137.216,,2018-08-11 23:25,P7164742,135.175
2018-08-07 18:08,P7167030,136.495,,2018-08-11 23:45,P7164743,135.571
2018-08-07 18:29,P7167031,135.498,,2018-08-12 0:07,P7164744,136.59
2018-08-07 18:51,P7167032,136.309,,2018-08-13 9:39,P7162844,136.965
2018-08-07 19:12,P7167033,136.258,,2018-08-13 10:00,P7162845,135.461
2018-08-07 19:34,P7167034,137.131,,2018-08-13 10:23,P7162847,136.342
2018-08-07 19:54,P7167035,135.408,,2018-08-13 10:44,P7164234,135.378
2018-08-07 20:15,P7167036,136.759,,2018-08-13 21:59,P7162846,134.727
2018-08-07 20:36,P7167037,136.766,,2018-08-13 22:22,P7162848,139.215
2018-08-07 20:59,P7167038,137.535,,2018-08-13 22:43,P7162849,137.086
2018-08-07 21:20,P7167039,137.059,,2018-08-13 23:04,P7162850,137.006
2018-08-07 21:42,P7167040,135.953,,2018-08-13 23:26,P7164231,141.627
2018-08-08 18:46,P7187041,136.052,,2018-08-13 23:47,P7188761,137.718
2018-08-08 19:08,P7187042,134.915,,2018-08-14 0:08,P7188762,138.203
2018-08-08 19:29,P7187043,136.095,,2018-08-14 0:30,P7188763,137.535
2018-08-08 19:50,P7187044,136.45,,2018-08-14 0:50,P7188764,137.629
2018-08-08 20:11,P7187045,134.217,,2018-08-14 1:11,P7188765,137.989
2018-08-08 20:33,P7187046,135.439,,2018-08-14 1:33,P7188766,137.838
2018-08-08 20:54,P7187047,136.001,,2018-08-14 1:54,P7188767,137.941
2018-08-08 21:15,P7187048,136.74,,2018-08-14 2:16,P7188768,137.826
2018-08-08 21:37,P7187049,136.484,,2018-08-14 2:38,P7164482,140.383
2018-08-08 21:59,P7187050,136.539,,2018-08-14 2:58,P7164483,142.959
2018-08-08 22:20,P7187251,137.761,,2018-08-14 3:20,P7164484,142.98
2018-08-08 22:43,P7187252,135.513,,2018-08-14 3:41,P7164485,139.286
2018-08-08 23:04,P7187253,137.093,,2018-08-14 4:02,P7164486,139.98
2018-08-08 23:25,P7187254,134.987,,2018-08-14 4:23,P7164487,139.999
2018-08-08 23:46,P7187255,137.198,,2018-08-14 4:46,P7164488,137.479
2018-08-09 0:08,P7187256,136.821,,2018-08-14 5:07,P7164489,139.069
2018-08-09 0:29,P7187257,136.383,,2018-08-14 5:29,P7164490,139.692
2018-08-09 0:51,P7187258,136.781,,2018-08-14 5:51,P7164491,142.071
2018-08-09 1:12,P7187259,135.583,,2018-08-14 6:14,P7164492,139.12
2018-08-09 1:34,P7187260,138.232,,2018-08-14 6:36,P7164493,142.611
2018-08-09 1:55,P7187261,136.866,,2018-08-14 6:56,P7164494,142
2018-08-09 2:17,P7187262,137.861,,2018-08-14 7:18,P7164495,143.483
2018-08-09 2:38,P7187263,135.862,,2018-08-14 7:39,P7164496,143.411
2018-08-09 3:00,P7187264,137.402,,2018-08-14 8:00,P7164497,140.509
2018-08-09 3:22,P7187265,137.569,,2018-08-14 8:21,P7164498,140.356
2018-08-09 3:43,P7187266,136.892,,2018-08-14 8:43,P7164499,142.867
2018-08-09 4:05,P7187267,135.864,,2018-08-14 9:04,P7164500,141.494
2018-08-09 4:26,P7187268,137.459,,2018-08-14 9:26,P7162201,137.711
2018-08-09 4:47,P7187269,138.092,,2018-08-14 9:47,P7162202,137.017
2018-08-09 5:11,P7187270,136.351,,2018-08-14 10:10,P7162208,136.824
2018-08-09 5:33,P7187271,138.496,,2018-08-14 10:31,P7164745,134.848
2018-08-09 5:54,P7187272,137.401,,2018-08-14 10:53,P7164746,135.513
2018-08-09 6:15,P7187273,136.741,,2018-08-14 11:16,P7164747,137.126
2018-08-09 6:37,P7187274,135.685,,2018-08-14 11:38,P7164748,135.696
2018-08-09 6:57,P7187275,137.378,,2018-08-14 11:59,P7164749,136.077
2018-08-09 7:19,P7187276,136.296,,2018-08-14 12:20,P7164750,136.372
2018-08-09 7:41,P7187277,136.457,,2018-08-15 3:31,P7164348,136.935
2018-08-09 8:02,P7187278,137.396,,2018-08-15 3:53,P7164349,136.869
2018-08-09 8:23,P7187279,137.803,,2018-08-15 4:13,P7164350,137.396
2018-08-09 8:45,P7187280,136.711,,2018-08-15 4:34,P7164201,141.291
2018-08-09 9:06,P7187281,136.995,,2018-08-15 4:55,P7164202,139.086
2018-08-09 9:27,P7187282,135.441,,2018-08-15 5:17,P7164203,137.993
2018-08-09 9:48,P7187283,137.887,,2018-08-15 5:39,P7164204,137.101
2018-08-09 10:10,P7187284,136.683,,2018-08-15 6:00,P7164205,138.115
2018-08-09 10:31,P7187285,135.787,,2018-08-15 6:22,P7164206,137.839
2018-08-09 10:52,P7187286,137.155,,2018-08-15 6:45,P7164207,136.655
2018-08-09 11:14,P7187287,136.465,,2018-08-15 7:07,P7164208,139.48
2018-08-09 11:37,P7187288,135.167,,2018-08-15 7:28,P7164209,139.411
2018-08-09 11:58,P7187289,133.931,,2018-08-15 7:50,P7164210,136.809
2018-08-09 12:20,P7187290,135.092,,2018-08-15 8:11,P7164211,139.504
2018-08-09 12:42,P7187291,135.878,,2018-08-15 8:32,P7164212,138.454
2018-08-09 13:03,P7187292,137.805,,2018-08-15 8:53,P7164213,138.969
2018-08-09 13:24,P7187293,137.451,,2018-08-15 9:14,P7164235,136.733
2018-08-09 13:45,P7187294,135.809,,2018-08-15 9:36,P7187294,135.823
2018-08-09 14:06,P7187295,137.35,,2018-08-15 9:58,P7187295,137.504
2018-08-09 14:27,P7187296,136.142,,2018-08-15 10:19,P7187296,136.397
2018-08-09 14:48,P7187297,135.964,,2018-08-15 10:41,P7187297,136.093
2018-08-09 15:10,P7187298,134.615,,2018-08-15 11:02,P7187298,134.859
2018-08-09 15:32,P7187299,136.261,,2018-08-15 11:23,P7187299,136.644
2018-08-09 15:53,P7187300,136.587,,2018-08-15 11:45,P7187300,137.091
2018-08-09 16:14,P7188001,137.212,,2018-08-16 17:05,P7164325,137.796
2018-08-09 16:35,P7188002,136.858,,2018-08-16 17:28,P7164326,137.913
2018-08-09 16:57,P7188003,135.305,,2018-08-16 17:49,P7164327,138.8
2018-08-09 17:19,P7188004,136.106,,2018-08-16 18:09,P7164328,141.936
2018-08-09 17:40,P7188005,135.633,,2018-08-16 18:31,P7164329,138.744
2018-08-09 18:03,P7188006,135.879,,2018-08-16 18:52,P7164330,138.969
2018-08-09 18:26,P7188007,136.939,,2018-08-16 19:13,P7164331,140.325
2018-08-09 18:47,P7188008,134.319,,2018-08-16 19:35,P7164332,139.881
2018-08-09 19:09,P7188009,136.577,,2018-08-16 19:56,P7163387,139.646
2018-08-09 19:30,P7188010,134.454,,2018-08-16 20:17,P7163371,136.17
2018-08-09 19:52,P7188011,134.974,,2018-08-16 20:38,P7163372,136.931
2018-08-09 20:13,P7188012,137.172,,2018-08-16 20:59,P7163373,137.928
2018-08-09 20:34,P7188013,135.015,,2018-08-16 21:23,P7163374,136.414
2018-08-09 20:56,P7188014,137.019,,2018-08-16 21:44,P7163375,136.543
2018-08-09 21:17,P7188015,135.736,,2018-08-16 22:05,P7163376,136.123
2018-08-09 21:38,P7188016,136.966,,2018-08-16 22:26,P7163377,136.911
2018-08-09 22:00,P7188017,135.619,,2018-08-16 22:48,P7163378,136.205
2018-08-09 22:21,P7188018,136.545,,2018-08-16 23:09,P7163379,134.972
2018-08-09 22:43,P7188019,137.025,,2018-08-16 23:30,P7163380,135.055
2018-08-09 23:05,P7188020,136.452,,2018-08-16 23:51,P7163381,134.965
2018-08-12 0:28,P7188021,135.596,,2018-08-17 0:12,P7163382,139.754
2018-08-12 0:49,P7188022,136.602,,2018-08-17 0:34,P7163383,137.434
2018-08-12 1:10,P7188023,136.705,,2018-08-17 0:56,P7163384,139.543
2018-08-12 1:32,P7188024,137.2,,2018-08-17 1:18,P7163385,138.287
2018-08-12 1:54,P7188025,135.572,,2018-08-17 1:39,P7163386,139.649
2018-08-12 2:15,P7188026,137.021,,2018-08-17 2:01,P7163355,136.391
2018-08-12 2:36,P7188027,137.479,,2018-08-17 2:22,P7163356,137.305
2018-08-12 2:57,P7188028,137.324,,2018-08-17 2:44,P7163357,138.138
2018-08-12 3:19,P7188029,137.469,,2018-08-17 3:05,P7163358,138.49
2018-08-12 3:40,P7188030,138.244,,2018-08-17 3:26,P7163359,137.648
2018-08-12 4:03,P7188031,136.232,,2018-08-17 3:50,P7163360,135.447
2018-08-12 4:24,P7188032,135.668,,2018-08-17 4:11,P7163361,136.854
2018-08-12 4:46,P7188033,136.23,,2018-08-17 4:32,P7163362,137.016
2018-08-12 5:08,P7188034,135.144,,2018-08-17 4:54,P7163363,136.28
2018-08-12 5:29,P7188035,135.732,,2018-08-17 5:15,P7163364,138.387
2018-08-12 5:52,P7188036,135.274,,2018-08-17 5:37,P7163365,136.57
2018-08-12 6:13,P7188037,136.321,,2018-08-17 5:57,P7163366,135.249
2018-08-12 6:34,P7188038,136.25,,2018-08-17 6:19,P7163367,136.543
2018-08-12 6:56,P7188039,137.557,,2018-08-17 6:41,P7163368,136.733
2018-08-12 7:17,P7188040,136.556,,2018-08-17 7:02,P7163369,137.547
2018-08-12 7:38,P7188041,137.371,,2018-08-17 7:23,P7163370,138.169
2018-08-12 7:59,P7188042,136.588,,2018-08-18 5:19,P7188022,136.939
2018-08-12 8:20,P7188043,136.487,,2018-08-18 5:43,P7188023,137.248
2018-08-12 8:42,P7188044,135.518,,2018-08-18 6:04,P7188024,137.593
2018-08-12 9:03,P7188045,134.867,,2018-08-18 6:25,P7188025,136.201
2018-08-12 9:24,P7188046,137.804,,2018-08-18 6:47,P7188026,137.28
2018-08-12 9:46,P7188047,137.629,,2018-08-18 7:08,P7188027,137.93
2018-08-12 10:07,P7188048,136.97,,2018-08-18 7:30,P7163388,137.911
2018-08-12 10:30,P7188049,137.15,,2018-08-18 7:52,P7163389,139.455
2018-08-12 10:51,P7188050,136.336,,2018-08-18 8:12,P7163390,139.728
2018-08-12 11:13,P7188251,137.567,,2018-08-18 8:34,P7163391,139.933
2018-08-12 11:34,P7188252,136.419,,2018-08-18 8:55,P7163392,138.268
2018-08-12 11:55,P7188253,134.791,,2018-08-18 9:16,P7163393,137.025
2018-08-12 12:16,P7188254,135.198,,2018-08-18 9:37,P7163394,137.771
2018-08-12 12:38,P7188255,134.904,,2018-08-18 9:59,P7163395,138.067
2018-08-12 12:59,P7188256,136.2,,2018-08-18 10:20,P7162808,137.815
2018-08-12 13:20,P7188257,134.909,,2018-08-18 10:41,P7162802,141.634
2018-08-12 13:41,P7188258,134.124,,2018-08-18 11:02,P7162803,141.877
2018-08-12 14:03,P7188259,134.782,,2018-08-18 11:23,P7162804,142.58
2018-08-12 14:24,P7188260,134.538,,2018-08-18 11:45,P7162805,138.728
2018-08-12 14:46,P7188261,133.953,,2018-08-18 12:08,P7162806,139.639
2018-08-12 15:07,P7188262,134.676,,2018-08-18 12:29,P7162807,139.3
2018-08-12 15:28,P7188263,132.318,,2018-08-18 12:50,P7162801,139.505
2018-08-12 15:49,P7188264,133.357,,2018-08-18 13:12,P7162809,137.935
2018-08-12 16:11,P7188265,135.598,,2018-08-18 13:34,P7162810,140.083
2018-08-12 16:33,P7188266,133.857,,2018-08-18 13:55,P7162811,139.195
2018-08-12 16:56,P7188267,135.588,,2018-08-18 14:17,P7162812,138.465
2018-08-12 17:18,P7188268,135.793,,2018-08-18 14:38,P7162813,139.627
2018-08-12 17:40,P7188269,136.583,,2018-08-18 15:00,P7162814,139.091
2018-08-12 18:02,P7188270,135.502,,2018-08-18 15:21,P7162815,139.687
2018-08-12 18:24,P7188271,135.994,,2018-08-18 15:42,P7162816,139.785
2018-08-12 18:46,P7188272,137.783,,2018-08-20 14:58,P7188021,135.613
2018-08-12 19:07,P7188273,137.104,,2018-08-20 15:19,P7188028,137.435
2018-08-12 19:28,P7188274,137.677,,2018-08-20 15:40,P7188029,137.8
2018-08-12 19:50,P7188275,136.653,,2018-08-20 21:24,P7187041,136.25
2018-08-12 20:11,P7188276,135.282,,2018-08-20 21:46,P7187042,134.945
2018-08-12 20:32,P7188277,137.548,,2018-08-20 22:07,P7187043,136.377
2018-08-12 20:53,P7188278,137.382,,2018-08-20 22:29,P7187044,136.598
2018-08-12 21:14,P7188279,137.271,,2018-08-20 22:51,P7187045,134.476
2018-08-12 21:35,P7188280,137.908,,2018-08-20 23:12,P7187046,135.87
2018-08-12 21:56,P7188281,137.265,,2018-08-20 23:33,P7187047,136.369
2018-08-12 22:17,P7188282,135.712,,2018-08-20 23:55,P7187048,137.199
2018-08-12 22:38,P7188283,137.445,,2018-08-21 0:16,P7187049,136.664
2018-08-12 22:59,P7188284,137.082,,2018-08-21 0:38,P7187050,136.555
2018-08-12 23:23,P7188285,136.604,,2018-08-21 0:59,P7187251,138.066
2018-08-12 23:45,P7188286,138.111,,2018-08-21 1:20,P7187252,135.744
2018-08-13 0:06,P7188287,137.874,,2018-08-21 1:42,P7187253,137.368
2018-08-13 0:27,P7188288,136.52,,2018-08-21 2:03,P7187254,135.5
2018-08-13 0:48,P7188289,135.99,,2018-08-21 2:24,P7187255,137.625
2018-08-13 1:08,P7188290,136.465,,2018-08-21 2:46,P7187256,137.331
2018-08-13 1:30,P7188291,135.136,,2018-08-21 3:07,P7187257,136.67
2018-08-13 1:52,P7188292,136.136,,2018-08-21 3:29,P7164239,135.808
2018-08-13 2:13,P7188293,137.339,,2018-08-21 3:52,P7164240,134.58
2018-08-13 2:35,P7188294,136.275,,2018-08-21 4:13,P7164241,136.026
2018-08-13 2:56,P7188295,134.973,,2018-08-21 4:35,P7164242,135.73
2018-08-13 3:18,P7188296,136.141,,2018-08-21 4:55,P7164243,137.354
2018-08-13 3:39,P7188297,136.216,,2018-08-21 5:16,P7164244,138.288
2018-08-13 4:01,P7188298,136.53,,2018-08-21 5:38,P7164245,137.032
2018-08-13 4:22,P7188299,137.296,,2018-08-21 5:59,P7164246,138.713
2018-08-13 4:44,P7188300,136.245,,2018-08-21 6:21,P7164247,137.364
2018-08-13 11:05,2.02E+13,137.498,,2018-08-21 6:42,P7164248,135.414
2018-08-13 11:26,2.02E+13,136.767,,2018-08-21 7:03,P7164249,138.335
2018-08-13 15:12,P7188351,135.433,,2018-08-21 7:25,P7164250,136.574
2018-08-13 15:33,P7188352,135.131,,2018-08-23 20:30,P7163351,136.547
2018-08-13 15:57,P7188353,136.817,,2018-08-23 20:51,P7163352,138.157
2018-08-13 16:18,P7188354,136.814,,2018-08-23 21:12,P7163353,137.045
2018-08-13 16:39,P7188355,137.781,,2018-08-23 21:33,P7163354,136.658
2018-08-13 17:01,P7188356,136.398,,2018-08-23 21:54,P7162817,138.324
2018-08-13 17:23,P7188357,137.806,,2018-08-23 22:17,P7162818,139.897
2018-08-13 17:44,P7188358,136.136,,2018-08-23 22:38,P7162819,138.148
2018-08-13 18:04,P7188359,137.336,,2018-08-23 23:00,P7162820,138.843
2018-08-13 18:26,P7188361,135.838,,2018-08-23 23:21,P7162821,138.51
2018-08-13 18:48,P7188362,135.548,,2018-08-23 23:43,P7162822,136.839
2018-08-13 19:09,P7188363,136.581,,2018-08-24 0:05,P7162823,140.532
2018-08-13 19:31,P7188364,134.965,,2018-08-24 0:26,P7162824,138.783
2018-08-13 19:52,P7188365,135.114,,2018-08-24 0:48,P7162825,138.568
2018-08-13 20:13,P7188366,134.833,,2018-08-24 1:10,P7162826,134.116
2018-08-13 20:35,P7188367,135.853,,2018-08-24 1:32,P7162827,137.186
2018-08-13 20:55,P7188368,135.803,,2018-08-24 1:53,P7162828,135.23
2018-08-13 21:17,P7188369,134.444,,2018-08-24 2:15,P7162829,139.424
2018-08-13 21:37,P7188370,136.201,,2018-08-24 2:35,P7162830,135.67
2018-08-14 12:42,P7164751,136.52,,2018-08-24 2:56,P7162831,137.575
2018-08-14 13:03,P7164752,138.075,,2018-08-24 3:18,P7162832,138.776
2018-08-14 13:24,P7164753,137.442,,2018-08-24 3:40,P7162833,137.793
2018-08-14 13:45,P7164754,137.817,,2018-08-24 4:00,P7162834,136.985
2018-08-14 14:07,P7164755,136.763,,2018-08-24 4:22,P7162835,137.939
2018-08-14 14:28,P7164756,137.663,,2018-08-24 4:45,P7162836,137.313
2018-08-14 14:49,P7164757,138.151,,2018-08-24 5:07,P7162837,137.762
2018-08-14 15:10,P7164758,139.037,,2018-08-24 5:28,P7162838,136.594
2018-08-14 15:32,P7164759,138.143,,2018-08-24 5:49,P7162839,138.074
2018-08-14 15:53,P7164760,138.131,,2018-08-24 6:10,P7162840,138.03
2018-08-14 16:48,P7188371,136.557,,2018-08-24 6:31,P7162841,136.822
2018-08-14 17:09,P7188372,134.656,,2018-08-24 6:52,P7162842,135.912
2018-08-14 17:30,P7188373,136.01,,2018-08-24 7:14,P7162843,137.992
2018-08-14 17:53,P7188374,135.658,,2018-08-24 7:35,P7188048,137.001
2018-08-14 18:14,P7188375,135.812,,2018-08-24 7:57,P7188049,137.28
2018-08-14 18:36,P7188376,136.468,,2018-08-24 8:18,P7188050,136.683
2018-08-14 18:57,P7188377,136.941,,2018-08-24 8:39,P7188251,137.797
2018-08-14 19:19,P7188378,135.679,,2018-08-24 9:00,P7188252,136.874
2018-08-14 19:40,P7188379,135.84,,2018-08-24 9:22,P7188253,135.282
2018-08-14 20:02,P7188380,135.664,,2018-08-24 9:42,P7188254,135.952
2018-08-14 20:23,P7188381,135.569,,2018-08-24 10:04,P7188361,135.98
2018-08-14 20:45,P7188382,136.022,,2018-08-24 10:26,P7188362,135.776
2018-08-14 21:06,P7188383,136.968,,2018-08-24 10:47,P7188363,137.085
2018-08-14 21:28,P7188384,134.893,,2018-08-24 11:11,P7188367,135.988
2018-08-14 21:49,P7188385,135.082,,2018-08-24 11:33,P7188368,136.045
2018-08-14 22:10,P7188386,135.14,,2018-08-24 11:54,P7188369,134.962
2018-08-14 22:31,P7188387,136.066,,2018-08-24 12:16,P7188385,135.206
2018-08-14 22:52,P7188388,134.98,,2018-08-24 12:37,P7188386,135.397
2018-08-14 23:13,P7188389,135.355,,2018-08-24 12:58,P7188387,136.573
2018-08-14 23:35,P7188390,135.474,,2018-08-24 13:19,P7188391,134.861
2018-08-14 23:56,P7188391,134.72,,2018-08-24 13:41,P7188392,135.884
2018-08-15 0:19,P7188392,135.666,,2018-08-24 14:03,P7188393,137.003
2018-08-15 0:41,P7188393,136.512,,2018-08-24 14:25,P7188397,135.901
2018-08-15 1:02,P7188394,136.523,,2018-08-24 14:46,P7188398,134.252
2018-08-15 1:23,P7188395,134.411,,2018-08-24 15:07,P7188399,137.521
2018-08-15 1:45,P7188396,136.064,,2018-08-24 15:29,P7187851,137.403
2018-08-15 2:07,P7188397,135.786,,2018-08-24 15:50,P7187852,138.659
2018-08-15 2:27,P7188398,134.022,,2018-08-24 16:13,P7187853,136.53
2018-08-15 2:49,P7188399,137.028,,2018-08-24 16:34,P7187863,135.528
2018-08-15 3:10,P7188400,137.454,,2018-08-24 16:55,P7187864,137.717
2018-08-15 12:06,P7155751,133.695,,2018-08-24 17:17,P7187865,136.616
2018-08-15 12:27,P7155752,135.775,,2018-08-24 17:40,P7155753,137.529
2018-08-15 12:48,P7155753,137.413,,2018-08-24 18:02,P7155754,137.769
2018-08-15 13:12,P7155754,137.546,,2018-08-24 18:24,P7155755,134.948
2018-08-15 13:34,P7155755,134.468,,2018-08-24 19:19,P7155759,136.52
2018-08-15 13:55,P7155756,135.957,,2018-08-24 19:39,P7155760,138.428
2018-08-15 14:16,P7155757,135.385,,2018-08-24 20:00,P7155761,137.766
2018-08-15 14:37,P7155758,137.97,,2018-08-24 20:20,P7155771,134.725
2018-08-15 14:58,P7155759,136.39,,2018-08-24 20:41,P7155772,135.693
2018-08-15 15:19,P7155760,138.202,,2018-08-24 21:02,P7155773,135.418
