"Time.N","Assign_ID","Wgt.N"
"2018-06-14 13:11","P7165765",137.5942
"2018-06-14 13:31","P7165766",139.1245
"2018-06-14 13:52","P7165767",138.8662
"2018-06-14 14:13","P7165768",137.7485
"2018-06-14 14:34","P7165769",134.597
"2018-06-14 14:54","P7165770",136.4145
"2018-06-15 3:43","P7165771",135.831
"2018-06-15 4:04","P7165772",136.5562
"2018-06-15 4:25","P7165773",135.6947
"2018-06-15 4:46","P7165774",136.9822
"2018-06-15 5:06","P7165775",136.9878
"2018-06-15 5:28","P7165776",136.1573
"2018-06-15 5:49","P7165777",134.7933
"2018-06-15 6:10","P7165778",136.9398
"2018-06-15 6:31","P7165779",135.7543
"2018-06-15 6:52","P7165780",135.7037
"2018-06-15 11:18","P7165781",134.524
"2018-06-15 11:38","P7165782",137.2407
"2018-06-15 11:58","P7165783",136.0668
"2018-06-15 12:19","P7165784",136.3237
"2018-06-15 12:39","P7165785",132.6622
"2018-06-15 12:59","P7165786",132.9533
"2018-06-15 13:19","P7165787",133.8747
"2018-06-15 13:40","P7165788",133.0415
"2018-06-15 14:00","P7165789",132.9375
"2018-06-15 14:21","P7165790",133.4497
"2018-06-15 14:42","P7165791",131.3918
"2018-06-15 15:02","P7165792",132.8948
"2018-06-15 15:23","P7165793",132.0877
"2018-06-15 15:44","P7165794",132.8248
"2018-06-15 16:04","P7165795",131.662
"2018-06-15 16:24","P7165796",132.3108
"2018-06-15 16:44","P7165797",135.5177
"2018-06-15 17:05","P7165798",134.6138
"2018-06-15 17:25","P7165799",136.9797
"2018-06-15 17:48","P7165800",136.3252
"2018-06-15 18:09","P7162451",137.6872
"2018-06-15 18:29","P7162452",137.8817
"2018-06-15 18:50","P7162453",137.9383
"2018-06-15 19:10","P7162454",139.8463
"2018-06-15 19:31","P7162455",138.818
"2018-06-15 19:51","P7162456",138.0213
"2018-06-15 20:12","P7162457",137.5395
"2018-06-15 20:33","P7162458",137.7132
"2018-06-15 20:54","P7162459",137.0522
"2018-06-15 21:14","P7162460",137.2268
"2018-06-15 21:36","P7162461",137.6402
"2018-06-15 21:56","P7162462",137.9488
"2018-06-15 22:16","P7162463",136.6827
"2018-06-15 22:37","P7162464",138.2067
"2018-06-15 22:57","P7162465",139.1198
"2018-06-15 23:18","P7162466",135.332
"2018-06-15 23:38","P7162467",136.8287
"2018-06-16 0:00","P7162468",136.658
"2018-06-16 0:22","P7162469",137.9347
"2018-06-16 0:42","P7162470",137.8325
"2018-06-16 1:03","P7162471",136.6222
"2018-06-16 1:24","P7162472",137.1027
"2018-06-16 1:44","P7162473",136.5805
"2018-06-16 2:05","P7162474",135.7632
"2018-06-16 2:26","P7162475",136.958
"2018-06-16 2:47","P7162476",136.2223
"2018-06-16 3:08","P7162477",135.5997
"2018-06-16 3:28","P7162478",139.1998
"2018-06-16 3:50","P7162479",138.3198
"2018-06-16 4:10","P7162480",140.346
"2018-06-16 4:31","P7162481",139.119
"2018-06-16 4:52","P7162482",137.239
"2018-06-16 5:12","P7162483",137.9607
"2018-06-16 5:32","P7162484",136.0087
"2018-06-16 5:53","P7162485",140.843
"2018-06-16 6:14","P7162486",136.5587
"2018-06-16 6:35","P7162487",141.2372
"2018-06-16 6:58","P7162488",137.7957
"2018-06-16 7:19","P7162489",139.5017
"2018-06-16 7:39","P7162490",140.0762
"2018-06-16 7:59","P7162491",139.5658
"2018-06-16 8:20","P7162492",136.0987
"2018-06-16 8:41","P7162493",135.841
"2018-06-16 9:01","P7162494",136.4722
"2018-06-16 9:22","P7162495",137.3317
"2018-06-16 9:43","P7162496",138.282
"2018-06-16 10:03","P7162497",137.3858
"2018-06-16 10:24","P7162498",136.7685
"2018-06-16 10:45","P7162499",136.3328
"2018-06-16 11:06","P7162500",135.7973
"2018-06-16 11:28","P7165951",137.353
"2018-06-16 11:49","P7165952",137.4707
"2018-06-16 12:10","P7165953",137.1313
"2018-06-16 12:30","P7165954",137.9563
"2018-06-16 12:51","P7165955",136.4915
"2018-06-16 13:12","P7165956",137.0832
"2018-06-16 13:35","P7165957",135.7807
"2018-06-16 13:55","P7165958",135.8347
"2018-06-16 14:16","P7165959",136.6862
"2018-06-16 14:37","P7165960",136.685
"2018-06-18 14:41","P7165961",137.228
"2018-06-18 15:01","P7165962",135.0293
"2018-06-18 15:21","P7165963",134.3717
"2018-06-18 15:41","P7165964",135.4312
"2018-06-18 16:02","P7165965",135.2958
"2018-06-18 16:22","P7165966",137.635
"2018-06-18 16:42","P7165967",136.2633
"2018-06-18 17:03","P7165968",137.4713
"2018-06-18 17:23","P7165969",138.0762
"2018-06-18 17:43","P7165970",138.1348
"2018-06-18 18:03","P7165971",138.383
"2018-06-18 18:24","P7165972",138.5172
"2018-06-18 18:44","P7165973",138.5578
"2018-06-18 19:04","P7165974",136.9968
"2018-06-18 19:25","P7165975",138.055
"2018-06-18 19:45","P7165976",136.2195
"2018-06-18 20:05","P7165977",134.9765
"2018-06-18 20:26","P7165978",136.6897
"2018-06-18 20:46","P7165979",137.5613
"2018-06-18 21:09","P7165980",137.001
"2018-06-18 21:29","P7165981",136.213
"2018-06-18 21:49","P7165982",137.2867
"2018-06-18 22:09","P7165983",137.3415
"2018-06-18 22:30","P7165984",135.3183
"2018-06-18 22:50","P7165985",135.5415
"2018-06-18 23:10","P7165986",137.5695
"2018-06-18 23:31","P7165987",135.3095
"2018-06-18 23:51","P7165988",135.6773
"2018-06-19 0:11","P7165989",136.1152
"2018-06-19 0:32","P7165990",136.2347
"2018-06-19 0:52","P7165991",136.5523
"2018-06-19 1:12","P7165992",136.2452
"2018-06-19 1:32","P7165993",136.2715
"2018-06-19 1:53","P7165994",136.3635
"2018-06-19 2:13","P7165995",136.3602
"2018-06-19 2:33","P7165996",136.5178
"2018-06-19 2:53","P7165997",135.9028
"2018-06-19 3:13","P7165998",135.5848
"2018-06-19 3:36","P7165999",134.9328
"2018-06-19 3:57","P7166000",136.2847
"2018-06-19 4:17","P7163401",139.1417
"2018-06-19 4:38","P7163402",139.425
"2018-06-19 4:59","P7163403",139.4012
"2018-06-19 5:20","P7163404",140.8895
"2018-06-19 5:40","P7163405",135.479
"2018-06-19 6:01","P7163406",135.7213
"2018-06-19 6:21","P7163407",134.8017
"2018-06-19 6:41","P7163408",134.4238
"2018-06-19 7:01","P7163409",136.5487
"2018-06-19 7:22","P7163410",136.3242
"2018-06-19 7:42","P7163411",136.808
"2018-06-19 8:02","P7163412",137.179
"2018-06-19 8:23","P7163413",136.2505
"2018-06-19 8:44","P7163414",135.8592
"2018-06-19 9:04","P7163415",137.0047
"2018-06-19 15:08","P7163416",136.5848
"2018-06-19 15:28","P7163417",137.8597
"2018-06-19 15:48","P7163418",138.5523
"2018-06-19 16:09","P7163419",139.2197
"2018-06-19 16:29","P7163420",139.891
"2018-06-22 3:38","P7163421",138.9387
"2018-06-22 3:59","P7163422",138.7983
"2018-06-22 4:19","P7163423",138.4107
"2018-06-22 4:40","P7163424",139.912
"2018-06-22 5:01","P7163425",138.408
"2018-06-22 5:22","P7163426",138.6053
"2018-06-22 5:42","P7163427",138.2472
"2018-06-22 6:03","P7163428",137.0335
"2018-06-22 6:24","P7163429",137.129
"2018-06-22 6:46","P7163430",138.1693
"2018-06-22 11:57","P71636431",137.7853
"2018-06-22 12:17","P71636432",139.4492
"2018-06-22 12:37","P71636433",138.0735
"2018-06-22 12:57","P71636434",137.7628
"2018-06-22 13:17","P71636435",134.9795
"2018-06-22 13:38","P71636436",137.0192
"2018-06-22 13:58","P71636437",138.5502
"2018-06-22 14:18","P71636438",136.7995
"2018-06-22 14:38","P71636439",136.219
"2018-06-22 14:59","P71636440",138.1162
"2018-06-22 15:20","P71636441",138.2112
"2018-06-22 15:40","P71636442",138.422
"2018-06-22 16:00","P71636443",140.3932
"2018-06-22 16:20","P71636444",137.8933
"2018-06-22 16:40","P71636445",136.094
"2018-06-22 17:01","P71636446",136.2888
"2018-06-22 17:21","P71636447",134.4505
"2018-06-22 17:42","P71636448",136.3065
"2018-06-22 18:02","P71636449",136.7058
"2018-06-22 18:24","P71636450",139.3845
"2018-06-22 18:45","P71636451",141.7178
"2018-06-22 19:05","P71636452",139.3032
"2018-06-22 19:25","P71636453",135.736
"2018-06-22 19:45","P71636454",136.4977
"2018-06-22 20:06","P71636455",141.892
"2018-06-22 20:26","P71636456",139.9758
"2018-06-22 20:46","P71636457",141.1035
"2018-06-22 21:06","P71636458",139.3632
"2018-06-22 21:27","P71636459",141.6863
"2018-06-22 21:47","P71636460",141.7917
"2018-06-22 22:08","P71636461",140.9417
"2018-06-22 22:28","P71636462",139.2233
"2018-06-22 22:49","P71636463",141.1847
"2018-06-22 23:10","P71636464",138.9502
"2018-06-22 23:30","P71636465",139.1293
"2018-06-22 23:51","P71636466",139.3507
"2018-06-23 0:11","P71636467",135.594
"2018-06-23 0:32","P71636468",138.247
"2018-06-23 0:54","P71636469",138.9328
"2018-06-23 1:15","P71636470",138.0372
"2018-06-23 1:35","P71636471",136.6757
"2018-06-23 1:56","P71636472",140.0103
"2018-06-23 2:16","P71636473",141.1137
"2018-06-23 2:38","P71636474",140.8098
"2018-06-23 2:58","P71636475",140.786
"2018-06-23 3:19","P71636476",141.3755
"2018-06-23 3:39","P71636477",140.9843
"2018-06-23 4:00","P71636478",142.7677
"2018-06-23 4:20","P71636479",140.8925
"2018-06-23 4:41","P71636480",137.6188
"2018-06-26 16:54","P7163481",140.9057
"2018-06-26 17:15","P7163482",141.8988
"2018-06-26 17:35","P7163483",141.0385
"2018-06-26 17:58","P7163484",141.3993
"2018-06-26 18:18","P7163485",141.1017
"2018-06-26 18:38","P7163486",142.0393
"2018-06-26 18:59","P7163487",140.8558
"2018-06-26 19:19","P7163488",136.802
"2018-06-26 19:40","P7163489",137.9527
"2018-06-26 20:00","P7163490",137.2103
"2018-06-26 20:20","P7163491",139.2608
"2018-06-26 20:41","P7163492",136.448
"2018-06-26 21:01","P7163493",138.1117
"2018-06-26 21:22","P7163494",138.148
"2018-06-26 21:42","P7163495",140.2672
"2018-06-26 22:02","P7163496",139.4405
"2018-06-26 22:22","P7163497",137.5402
"2018-06-26 22:42","P7163498",140.3228
"2018-06-26 23:03","P7163499",141.9648
"2018-06-26 23:23","P7163500",140.6492
"2018-06-26 23:43","P7162751",136.4335
"2018-06-27 0:03","P7162752",138.0883
"2018-06-27 0:26","P7162753",137.3247
"2018-06-27 0:46","P7162754",137.7767
"2018-06-27 1:06","P7162755",137.2687
"2018-06-27 1:26","P7162756",138.418
"2018-06-27 1:47","P7162757",137.2082
"2018-06-27 2:07","P7162758",137.418
"2018-06-27 2:28","P7162759",138.731
"2018-06-27 2:48","P7162760",137.4668
"2018-06-27 3:08","P7162761",138.5597
"2018-06-27 3:29","P7162762",136.1065
"2018-06-27 3:49","P7162763",136.9028
"2018-06-27 4:10","P7162764",137.938
"2018-06-27 4:30","P7162765",138.9773
"2018-06-27 4:51","P7162766",138.6652
"2018-06-27 5:12","P7162767",138.7853
"2018-06-27 5:32","P7162768",136.6453
"2018-06-27 5:52","P7162769",138.9133
"2018-06-27 6:12","P7162770",136.4508
"2018-06-27 6:33","P7162771",137.2737
"2018-06-27 6:56","P7162772",135.8143
"2018-06-27 7:16","P7162773",137.52
"2018-06-27 7:37","P7162774",137.9692
"2018-06-27 7:57","P7162775",138.1133
"2018-06-27 8:17","P7162776",141.9685
"2018-06-27 8:38","P7162777",134.3405
"2018-06-27 8:59","P7162778",135.5735
"2018-06-27 9:19","P7162779",140.2795
"2018-06-27 9:40","P7162780",140.4665
"2018-06-27 10:00","P7162781",140.0157
"2018-06-27 10:21","P7162782",139.4112
"2018-06-27 10:41","P7162783",136.7003
"2018-06-27 11:02","P7162784",138.071
"2018-06-27 11:22","P7162785",138.5042
"2018-06-27 11:43","P7162786",139.0877
"2018-06-27 12:03","P7162787",138.2505
"2018-06-27 12:23","P7162788",138.4968
"2018-06-27 12:43","P7162789",140.7788
"2018-06-27 13:04","P7162790",139.9315
"2018-06-28 7:21","P7162791",141.2978
"2018-06-28 7:41","P7162792",139.8825
"2018-06-28 8:02","P7162793",140.1898
"2018-06-28 8:22","P7162794",139.5815
"2018-06-28 8:43","P7162795",140.6642
"2018-06-28 9:05","P7162796",139.4988
"2018-06-28 9:26","P7162797",138.405
"2018-06-28 9:46","P7162798",138.1633
"2018-06-28 10:07","P7162799",142.1568
"2018-06-28 10:27","P7162800",143.292
"2018-06-29 23:15","P7162601",138.7528
"2018-06-29 23:35","P7162602",139.822
"2018-06-29 23:55","P7162603",138.3585
"2018-06-30 0:16","P7162604",139.9473
"2018-06-30 0:36","P7162605",136.5287
"2018-06-30 0:56","P7162606",138.1855
"2018-06-30 1:17","P7162607",139.7813
"2018-06-30 1:37","P7162608",138.0653
"2018-06-30 1:58","P7162609",137.1307
"2018-06-30 2:19","P7162610",137.8687
"2018-06-30 2:39","P7162611",138.996
"2018-06-30 3:00","P7162612",137.5265
"2018-06-30 3:20","P7162613",140.2622
"2018-06-30 3:40","P7162614",139.6825
"2018-06-30 4:01","P7162615",136.1588
"2018-06-30 4:21","P7162616",134.0342
"2018-06-30 4:41","P7162617",138.5835
"2018-06-30 5:02","P7162618",137.5313
"2018-06-30 5:23","P7162619",139.9432
"2018-06-30 5:45","P7162620",141.8027
"2018-06-30 6:06","P7162621",138.271
"2018-06-30 6:27","P7162622",140.271
"2018-06-30 6:47","P7162623",138.5887
"2018-06-30 7:07","P7162624",139.999
"2018-06-30 7:28","P7162625",138.8093
"2018-06-30 7:48","P7162626",135.047
"2018-06-30 8:09","P7162627",137.888
"2018-07-02 16:13","P7162628",137.3427
"2018-07-02 16:33","P7162629",136.6187
"2018-07-02 16:53","P7162630",140.4138
"2018-07-02 17:14","P7162631",139.6462
"2018-07-04 15:56","P7162632",141.2734
"2018-07-04 16:18","P7162633",138.702
"2018-07-04 16:39","P7162634",139.9255
"2018-07-04 17:00","P7162635",142.2987
"2018-07-04 17:23","P7162636",142.672
"2018-07-04 17:45","P7162637",142.6211
"2018-07-04 18:06","P7162638",142.9107
"2018-07-04 18:28","P7162639",142.7592
"2018-07-04 18:50","P7162640",140.4258
"2018-07-04 19:11","P7162641",137.5117
"2018-07-04 19:33","P7162642",138.2412
"2018-07-04 19:55","P7162643",136.5321
"2018-07-04 20:16","P7162644",137.2964
"2018-07-04 20:38","P7162645",136.7044
"2018-07-04 21:00","P7162646",135.5714
"2018-07-04 21:22","P7162647",133.0118
"2018-07-04 21:44","P7162648",134.3234
"2018-07-04 22:06","P7162649",135.3341
"2018-07-04 22:30","P7162650",131.9435
"2018-07-05 23:38","P7165901",137.9185
"2018-07-06 0:00","P7165902",136.9077
"2018-07-06 0:24","P7165903",135.0914
"2018-07-06 0:45","P7165904",135.0074
"2018-07-06 1:09","P7165905",135.6936
"2018-07-06 1:33","P7165906",136.6734
"2018-07-06 1:56","P7165907",134.3412
"2018-07-06 2:19","P7165908",135.3351
"2018-07-06 2:42","P7165909",136.3124
"2018-07-06 3:05","P7165910",136.9613
"2018-07-06 3:28","P7165911",136.642
"2018-07-06 3:51","P7165912",136.185
"2018-07-06 4:14","P7165913",135.1745
"2018-07-06 4:36","P7165914",136.1493
"2018-07-06 5:00","P7165915",137.0699
"2018-07-06 5:23","P7165916",138.0265
"2018-07-06 5:47","P7165917",136.536
"2018-07-06 6:09","P7165918",134.9036
"2018-07-06 6:32","P7165919",137.5178
"2018-07-06 6:58","P7165920",137.3219
"2018-07-07 5:48","P7165921",135.413
"2018-07-07 6:11","P7165922",136.549
"2018-07-07 6:34","P7165923",138.331
"2018-07-07 6:57","P7165924",137.904
"2018-07-07 7:23","P7165925",137.48
"2018-07-07 7:46","P7165926",137.743
"2018-07-07 8:09","P7165927",136.658
"2018-07-07 8:32","P7165928",136.98
"2018-07-07 8:56","P7165929",137.396
"2018-07-07 9:19","P7165930",135.514
"2018-07-07 9:42","P7165931",136.658
"2018-07-07 10:06","P7165932",136.688
"2018-07-07 10:29","P7165933",136.933
"2018-07-07 10:53","P7165934",135.526
"2018-07-07 11:15","P7165935",136.367
"2018-07-07 11:39","P7165936",136.895
"2018-07-07 12:01","P7165937",135.532
"2018-07-07 12:24","P7165938",136.491
"2018-07-07 12:46","P7165939",135.294
"2018-07-07 13:09","P7165940",135.961
"2018-07-07 13:32","P7165941",135.787
"2018-07-07 13:57","P7165942",135.545
"2018-07-07 14:20","P7165943",136.998
"2018-07-07 14:42","P7165944",136.623
"2018-07-07 15:04","P7165945",135.479
"2018-07-07 15:26","P7165946",136.771
"2018-07-07 15:48","P7165947",137.554
"2018-07-07 16:11","P7165948",137.833
"2018-07-07 16:33","P7165949",137.686
"2018-07-07 16:56","P7165950",136.745
"2018-07-07 17:18","P7164601",136.707
"2018-07-07 17:40","P7164602",136.953
"2018-07-07 18:02","P7164603",134.802
"2018-07-07 18:25","P7164604",133.851
"2018-07-07 18:47","P7164605",133.949
"2018-07-07 19:09","P7164606",139.425
"2018-07-07 19:31","P7164607",139.166
"2018-07-07 19:52","P7164608",137.569
"2018-07-07 20:14","P7164609",137.1
"2018-07-07 20:39","P7164610",135.578
"2018-07-07 21:01","P7164611",133.633
"2018-07-07 21:23","P7164612",133.768
"2018-07-07 21:47","P7164613",132.713
"2018-07-07 22:10","P7164614",132.996
"2018-07-07 22:32","P7164615",135.433
"2018-07-07 22:54","P7164616",134.983
"2018-07-07 23:16","P7164617",137.592
"2018-07-07 23:38","P7164618",136.514
"2018-07-08 0:01","P7164619",134.988
"2018-07-08 0:24","P7164620",137.593
"2018-07-08 0:48","P7164621",136.865
"2018-07-08 1:12","P7164622",136.505
"2018-07-08 1:34","P7164623",136.637
"2018-07-08 1:56","P7164624",134.108
"2018-07-08 2:18","P7164625",134.537
"2018-07-08 2:40","P7164626",141.804
"2018-07-08 3:04","P7164627",135.958
"2018-07-08 3:26","P7164628",134.881
"2018-07-08 3:50","P7164629",135.462
"2018-07-08 4:13","P7164630",135.419
"2018-07-08 4:36","P7164631",135.459
"2018-07-08 5:00","P7164632",134.094
"2018-07-08 5:24","P7164633",134.727
"2018-07-08 5:48","P7164634",131.648
"2018-07-08 6:12","P7164635",133.63
"2018-07-08 6:36","P7164636",132.397
"2018-07-08 6:59","P7164637",134.346
"2018-07-08 7:23","P7164638",134.083
"2018-07-08 7:45","P7164639",139.076
"2018-07-08 8:09","P7164640",139.834
"2018-07-08 8:33","P7164641",140.981
"2018-07-10 10:05","P7164642",138.796
"2018-07-10 10:25","P7164643",137.115
"2018-07-10 10:45","P7164644",138.933
"2018-07-10 11:05","P7164645",138.063
"2018-07-10 11:26","P7164646",141.262
"2018-07-10 11:46","P7164647",141.245
"2018-07-10 12:06","P7164648",141.743
"2018-07-10 12:26","P7164649",139.854
"2018-07-10 12:47","P7164650",140.138
"2018-07-11 0:20","P7164401",142.627
"2018-07-11 0:40","P7164402",143.305
"2018-07-11 1:01","P7164403",139.364
"2018-07-11 1:21","P7164404",136.755
"2018-07-11 1:41","P7164405",138.308
"2018-07-11 2:02","P7164406",137.637
"2018-07-11 2:22","P7164407",136.574
"2018-07-11 2:43","P7164408",137.263
"2018-07-11 3:03","P7164409",134.244
"2018-07-11 3:23","P7164410",133.13
"2018-07-11 3:43","P7164411",131.114
"2018-07-11 4:03","P7164412",131.918
"2018-07-11 4:24","P7164413",133.772
"2018-07-11 4:45","P7164414",142.479
"2018-07-11 5:07","P7164415",142.189
"2018-07-11 5:27","P7164416",142.78
"2018-07-11 5:47","P7164417",139.181
"2018-07-11 6:08","P7164418",142.274
"2018-07-11 6:28","P7164419",140.754
"2018-07-11 6:49","P7164420",140.003
"2018-07-11 7:09","P7164421",142.939
"2018-07-11 7:29","P7164422",139.392
"2018-07-11 7:50","P7164423",141.738
"2018-07-11 8:10","P7164424",144.627
"2018-07-11 8:30","P7164425",143.659
"2018-07-11 8:50","P7164426",137.399
"2018-07-11 9:11","P7164427",136.527
"2018-07-11 9:31","P7164428",140.522
"2018-07-11 9:52","P7164429",144.562
"2018-07-11 10:12","P7164430",140.065
"2018-07-11 10:32","P7164431",142.412
"2018-07-11 10:53","P7164432",142.373
"2018-07-11 11:13","P7164433",141.616
"2018-07-11 11:36","P7164434",140.054
"2018-07-11 11:56","P7164435",140.562
"2018-07-11 12:16","P7164436",142.752
"2018-07-11 12:37","P7164437",141.093
"2018-07-11 12:57","P7164438",141.142
"2018-07-11 13:17","P7164439",140.31
"2018-07-11 13:37","P7164440",142.547
"2018-07-11 13:58","P7164441",137.724
"2018-07-11 14:18","P7164442",138.704
"2018-07-11 14:38","P7164443",137.356
"2018-07-11 14:58","P7164444",137.253
"2018-07-11 15:19","P7164445",137.818
"2018-07-11 15:39","P7164446",136.86
"2018-07-11 15:59","P7164447",135.639
"2018-07-11 16:19","P7164448",139.953
"2018-07-11 16:39","P7164449",137.201
"2018-07-11 16:59","P7164450",136.288
"2018-07-13 17:55","P7163480",137.637
"2018-07-13 23:21","P7165851",138.132
"2018-07-13 23:41","P7165852",138.777
"2018-07-14 0:01","P7165853",136.785
"2018-07-14 0:21","P7165854",135.864
"2018-07-14 0:41","P7165855",136.156
"2018-07-14 1:01","P7165856",135.425
"2018-07-14 1:22","P7165857",136.206
"2018-07-14 1:42","P7165858",135.483
"2018-07-14 2:02","P7165859",135.538
"2018-07-14 2:22","P7165860",137.929
"2018-07-14 2:42","P7165861",139.944
"2018-07-14 3:02","P7165862",138.453
"2018-07-14 3:23","P7165863",138.01
"2018-07-14 3:43","P7165864",138.197
"2018-07-14 4:03","P7165865",137.761
"2018-07-14 4:23","P7165866",138.011
"2018-07-14 4:43","P7165867",139.284
"2018-07-14 5:05","P7165868",138.451
"2018-07-14 5:26","P7165869",137.076
"2018-07-14 5:46","P7165870",136.318
"2018-07-14 6:06","P7165871",134.975
"2018-07-14 6:26","P7165872",135.698
"2018-07-14 6:46","P7165873",139.221
"2018-07-14 7:06","P7165874",138.865
"2018-07-14 7:27","P7165875",137.443
"2018-07-14 7:47","P7165876",134.078
"2018-07-14 8:08","P7165877",136.149
"2018-07-14 8:28","P7165878",139.561
"2018-07-14 8:48","P7165879",140.209
"2018-07-14 9:08","P7165880",138.036
"2018-07-14 9:28","P7165881",137.503
"2018-07-14 9:48","P7165882",137.31
"2018-07-14 10:09","P7165883",136.705
"2018-07-14 10:29","P7165884",138.481
"2018-07-14 10:49","P7165885",136.444
"2018-07-14 11:09","P7165886",136.826
"2018-07-14 11:31","P7165887",136.274
"2018-07-14 11:52","P7165888",136.082
"2018-07-14 12:12","P7165889",135.422
"2018-07-14 12:32","P7165890",137.812
"2018-07-14 12:52","P7165891",137.452
"2018-07-14 13:12","P7165892",135.131
"2018-07-14 13:32","P7165893",138.564
"2018-07-14 13:53","P7165894",135.314
"2018-07-14 14:13","P7165895",136.242
"2018-07-14 14:33","P7165896",138.66
"2018-07-14 14:54","P7165897",135.271
"2018-07-14 15:14","P7165898",135.451
"2018-07-14 15:35","P7165899",136.515
"2018-07-14 15:55","P7165900",135.266
"2018-07-14 16:15","P7162301",138.303
"2018-07-14 16:35","P7162302",138.264
"2018-07-14 16:56","P7162303",139.965
"2018-07-14 17:16","P7162304",138.594
"2018-07-14 17:36","P7162305",140.308
"2018-07-14 17:59","P7162306",140.187
"2018-07-14 18:19","P7162307",136.026
"2018-07-14 18:39","P7162308",137.535
"2018-07-14 18:59","P7162309",136.067
"2018-07-14 19:20","P7162310",136.395
"2018-07-14 19:40","P7162311",135.437
"2018-07-14 20:00","P7162312",138.048
"2018-07-14 20:20","P7162313",138.312
"2018-07-14 20:41","P7162314",138.082
"2018-07-14 21:01","P7162315",138.737
"2018-07-14 21:21","P7162316",140.921
"2018-07-14 21:42","P7162317",139.983
"2018-07-14 22:02","P7162318",140.975
"2018-07-14 22:22","P7162319",139.484
"2018-07-14 22:42","P7162320",136.916
"2018-07-14 23:03","P7162321",140.881
"2018-07-14 23:23","P7162322",141.749
"2018-07-14 23:43","P7162323",141.661
"2018-07-15 0:03","P7162324",141.117
"2018-07-15 0:26","P7162325",137.889
"2018-07-15 0:46","P7162326",136.321
"2018-07-15 1:06","P7162327",136.57
"2018-07-15 1:26","P7162328",137.502
"2018-07-15 1:47","P7162329",137.352
"2018-07-15 2:07","P7162330",136.69
"2018-07-15 2:27","P7162331",136.296
"2018-07-15 2:48","P7162332",140.982
"2018-07-15 3:08","P7162333",141.151
"2018-07-15 3:28","P7162334",141.626
"2018-07-15 3:48","P7162335",141.012
"2018-07-15 4:09","P7162336",137.126
"2018-07-15 4:29","P7162337",137.413
"2018-07-15 4:49","P7162338",137.274
"2018-07-15 5:09","P7162339",137.129
"2018-07-15 5:29","P7162340",137.98
"2018-07-15 5:50","P7162341",137.604
"2018-07-15 6:10","P7162342",138.021
"2018-07-15 6:30","P7162343",137.639
"2018-07-15 6:52","P7162344",137.673
"2018-07-15 7:12","P7162345",136.039
"2018-07-15 7:33","P7162346",137.505
"2018-07-15 7:53","P7162347",136.063
"2018-07-15 8:13","P7162348",137.448
"2018-07-15 8:33","P7162349",138.567
"2018-07-15 8:54","P7162350",137.122
"2018-07-18 9:56","P7164451",133.262
"2018-07-18 10:16","P7164452",133.693
"2018-07-18 10:37","P7164453",143.51
"2018-07-18 10:57","P7164454",145.145
"2018-07-18 11:18","P7164455",143.743
"2018-07-18 11:38","P7164456",143.158
"2018-07-18 11:58","P7164457",145.322
"2018-07-18 12:18","P7164458",144.466
"2018-07-18 12:38","P7164459",143.277
"2018-07-18 12:58","P7164460",141.724
"2018-07-18 13:18","P7164461",141.739
"2018-07-18 13:38","P7164462",140.931
"2018-07-18 13:59","P7164463",141.779
"2018-07-18 14:19","P7164464",141.486
"2018-07-18 14:39","P7164465",145.692
"2018-07-18 15:00","P7164466",140.409
"2018-07-18 15:20","P7164467",140.538
"2018-07-18 15:40","P7164468",136.385
"2018-07-18 16:01","P7164469",139.654
"2018-07-18 16:23","P7164470",137.564
"2018-07-18 16:43","P7164471",138.669
"2018-07-18 17:03","P7164472",138.131
"2018-07-18 17:24","P7164473",135.498
"2018-07-18 17:44","P7164474",133.568
"2018-07-18 18:04","P7164475",135.297
"2018-07-18 18:25","P7164476",140.482
"2018-07-18 18:45","P7164477",141.438
"2018-07-18 19:06","P7164478",139.393
"2018-07-18 19:26","P7164479",141.942
"2018-07-18 19:46","P7164480",143.492
"2018-07-19 4:13","P7163436",137.047
"2018-07-19 4:34","P7163437",138.82
"2018-07-19 4:54","P7163438",136.919
"2018-07-19 5:17","P7163439",136.376
"2018-07-19 5:37","P7163440",138.368
"2018-07-19 5:57","P7163441",138.392
"2018-07-19 6:18","P7163442",138.807
"2018-07-19 6:38","P7163443",140.945
"2018-07-19 6:58","P7163444",137.909
"2018-07-19 7:18","P7163445",136.218
"2018-07-19 7:39","P7163446",136.558
"2018-07-19 7:59","P7163447",134.819
"2018-07-19 16:08","P7163448",136.577
"2018-07-19 16:28","P7163449",137.053
"2018-07-19 16:48","P7163450",139.624
"2018-07-19 17:09","P7163451",142.432
"2018-07-19 17:29","P7163452",140.004
"2018-07-19 17:49","P7163453",136.3
"2018-07-19 18:11","P7163454",136.899
"2018-07-19 18:31","P7163455",141.972
"2018-07-19 18:52","P7163456",140.138
"2018-07-19 19:12","P7163457",141.293
"2018-07-19 19:32","P7163458",139.466
"2018-07-19 19:53","P7163459",142.096
"2018-07-19 20:13","P7163460",142.224
"2018-07-19 20:34","P7163461",141.274
"2018-07-19 20:54","P7163462",139.429
"2018-07-19 21:15","P7163463",141.26
"2018-07-19 21:35","P7163464",139.163
"2018-07-19 21:56","P7163465",139.386
"2018-07-19 22:16","P7163466",139.76
"2018-07-19 22:36","P7163467",136.057
"2018-07-19 22:56","P7163468",138.827
"2018-07-19 23:17","P7163469",139.484
